,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
2600,2004,175190,II (R171) 2004 – 2008 ,родстер,серебристый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,SLK-Класс ,,1.8 LTR ,163, Бензин,2,779000,0
2601,2018,57188,VI (F3x) Рестайлинг 2015 – 2020 ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,190, Дизель,4,2099000,0
2602,2016,105503,IV 2016 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1500000,0
2603,2018,47625,IV Рестайлинг 2 2014 – н.в. ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero ,,3.0 LTR ,174, Бензин,5,2850000,0
2604,2008,177300,II Рестайлинг 2007 – 2012 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Volvo ,S40 ,,1.6 LTR ,100, Бензин,4,388000,0
2605,2008,190382,I (CR) Рестайлинг 2007 – 2010 ,компактвэн,красный,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,5 ,,2.3 LTR ,153, Бензин,5,490000,0
2606,2017,52739,T6 2015 – 2020 ,минивэн,фиолетовый,роботизированная,передний,Левый,1 владелец,Оригинал,Volkswagen ,Multivan ,,2.0 LTR ,140, Дизель,4,3155000,0
2607,2017,72410,IV 2016 – 2018 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sportage ,,2.0 LTR ,185, Дизель,5,1719000,0
2608,2018,78384,V Рестайлинг 2018 – н.в. ,пикап двойная кабина,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,L200 ,,2.4 LTR ,154, Дизель,4,2099000,0
2609,2005,164284,IV (EF) Рестайлинг 2001 – 2012 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Sonata ,,2.0 LTR ,131, Бензин,4,185000,0
2610,2018,96917,II 2017 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Mazda ,CX-5 ,,2.5 LTR ,194, Бензин,5,1945000,0
2611,2013,168682,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,790000,0
2612,2016,127769,I (W166) 2015 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE ,,3.0 LTR ,249, Дизель,5,2849000,0
2613,2016,41493,II (C218) Рестайлинг 2014 – 2017 ,седан,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,CLS ,,3.0 LTR ,249, Дизель,4,3179000,0
2614,1996,319645,I (XA10) 1994 – 2000 ,внедорожник 5 дв.,синий,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,129, Бензин,5,230000,0
2615,2012,136603,VII (XV50) 2011 – 2014 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.0 LTR ,148, Бензин,4,1005000,0
2616,2014,73500,I 2009 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,84, Бензин,5,575000,0
2617,2019,50704,II 2017 – н.в. ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,CX-5 ,,2.0 LTR ,150, Бензин,5,1954000,0
2618,2016,77816,II 2015 – 2020 ,седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Jaguar ,XF ,,2.0 LTR ,180, Дизель,4,1850000,0
2619,2017,106703,I (X253) 2015 – 2019 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,GLC ,,2.0 LTR ,211, Бензин,5,2379000,0
2620,2011,116635,X Рестайлинг 2011 – 2015 ,седан,зелёный,вариатор,передний,Левый,1 владелец,Оригинал,Mitsubishi ,Lancer ,,1.8 LTR ,140, Бензин,4,510000,0
2621,2015,93267,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,705000,0
2622,2012,263854,B 2010 – 2014 ,компактвэн,белый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Meriva ,,1.4 LTR ,100, Бензин,5,387000,0
2623,2006,217202,I Рестайлинг 2003 – 2007 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,140, Бензин,5,480000,0
2624,2010,146722,V250 Рестайлинг 2009 – 2012 ,седан,белый,автоматическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Epica ,,2.0 LTR ,143, Бензин,4,529000,0
2625,2018,78384,V Рестайлинг 2018 – н.в. ,пикап двойная кабина,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,L200 ,,2.4 LTR ,154, Дизель,4,2099000,0
2626,2016,200253,I 2011 – 2018 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,299000,0
2627,2011,116635,X Рестайлинг 2011 – 2015 ,седан,зелёный,вариатор,передний,Левый,1 владелец,Оригинал,Mitsubishi ,Lancer ,,1.8 LTR ,140, Бензин,4,510000,0
2628,2005,164284,IV (EF) Рестайлинг 2001 – 2012 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Sonata ,,2.0 LTR ,131, Бензин,4,185000,0
2629,2019,50704,II 2017 – н.в. ,внедорожник 5 дв.,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,CX-5 ,,2.0 LTR ,150, Бензин,5,1954000,0
2630,2018,96917,II 2017 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Mazda ,CX-5 ,,2.5 LTR ,194, Бензин,5,1945000,0
2631,2016,40331,I (X253) 2015 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,GLC ,,2.0 LTR ,211, Бензин,5,2299000,0
2632,2018,194248,VIII (XV70) 2017 – н.в. ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.0 LTR ,150, Бензин,4,1445000,0
2633,2005,268254,II 2002 – 2006 ,седан,серебристый,механическая,передний,Левый,3 или более,Дубликат,Renault ,Megane ,,1.6 LTR ,115, Бензин,4,235000,0
2634,2018,47625,IV Рестайлинг 2 2014 – н.в. ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Pajero ,,3.0 LTR ,174, Бензин,5,2850000,0
2635,2010,146722,V250 Рестайлинг 2009 – 2012 ,седан,белый,автоматическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Epica ,,2.0 LTR ,143, Бензин,4,529000,0
2636,2015,93267,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,705000,0
2637,2004,175190,II (R171) 2004 – 2008 ,родстер,серебристый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,SLK-Класс ,,1.8 LTR ,163, Бензин,2,779000,0
2638,1996,319645,I (XA10) 1994 – 2000 ,внедорожник 5 дв.,синий,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,129, Бензин,5,230000,0
2639,2012,136603,VII (XV50) 2011 – 2014 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.0 LTR ,148, Бензин,4,1005000,0
2640,2016,127769,I (W166) 2015 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE ,,3.0 LTR ,249, Дизель,5,2849000,0
2641,2014,73500,I 2009 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,84, Бензин,5,575000,0
2642,2020,381,II (V167) 2019 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE AMG ,,4.0 LTR ,612, Бензин,5,12849000,0
2643,2016,41493,II (C218) Рестайлинг 2014 – 2017 ,седан,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,CLS ,,3.0 LTR ,249, Дизель,4,3179000,0
2644,2013,105677,I 2012 – 2017 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Дубликат,Peugeot ,408 ,,1.6 LTR ,120, Бензин,4,505000,0
2645,2016,101456,VI (F10/F11/F07) Рестайлинг 2013 – 2017 ,седан,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,5 серии ,,3.0 LTR ,258, Дизель,4,2149000,0
2646,2013,168682,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,790000,0
2647,2012,263854,B 2010 – 2014 ,компактвэн,белый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Meriva ,,1.4 LTR ,100, Бензин,5,387000,0
2648,2006,217202,I Рестайлинг 2003 – 2007 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,140, Бензин,5,480000,0
2649,2018,48050,I Рестайлинг 2018 – н.в. ,седан,серый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,519000,0
2650,2019,87824,VII (LF) Рестайлинг 2017 – 2019 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.4 LTR ,188, Бензин,4,1629000,0
2651,2018,98000,III 2013 – 2019 ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1488000,0
2652,2017,111739,I 2015 – н.в. ,универсал 5 дв.,оранжевый,роботизированная,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Vesta ,,1.8 LTR ,122, Бензин,5,690000,0
2653,2017,106703,I (X253) 2015 – 2019 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,GLC ,,2.0 LTR ,211, Бензин,5,2379000,0
2654,2017,111000,I 2016 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1215990,0
2655,2016,80567,I Рестайлинг 2014 – 2017 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,739990,0
2656,2019,56660,II 2016 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mazda ,CX-9 ,,2.5 LTR ,231, Бензин,5,2864000,0
2657,2010,287240,II Рестайлинг 2008 – 2010 ,внедорожник 5 дв.,чёрный,механическая,передний,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,141, Бензин,5,569900,0
2658,2011,131317,I Рестайлинг 2006 – 2014 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Volvo ,XC90 ,,2.4 LTR ,185, Дизель,5,1697000,0
2659,2007,288934,I Рестайлинг 2 2004 – 2011 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,180000,0
2660,2017,151405,I (X253) 2015 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLC ,,2.0 LTR ,245, Бензин,5,2249000,0
2661,2007,266458,I 2006 – 2010 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Ceed ,,1.6 LTR ,115, Дизель,5,330000,0
2662,2018,78384,V Рестайлинг 2018 – н.в. ,пикап двойная кабина,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,L200 ,,2.4 LTR ,154, Дизель,4,2099000,0
2663,2013,98323,I (8T) Рестайлинг 2011 – 2016 ,купе,белый,вариатор,передний,Левый,3 или более,Оригинал,Audi ,A5 ,,1.8 LTR ,170, Бензин,2,1249000,0
2664,1996,319645,I (XA10) 1994 – 2000 ,внедорожник 5 дв.,синий,механическая,полный,Левый,3 или более,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,129, Бензин,5,230000,0
2665,2017,151405,I (X253) 2015 – 2019 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLC ,,2.0 LTR ,245, Бензин,5,2249000,0
2666,2015,171048,II (F16) 2014 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,2749000,0
2667,2015,93267,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,705000,0
2668,2019,51765,IV Рестайлинг 2018 – 2020 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.0 LTR ,150, Бензин,4,1315000,0
2669,2018,86742,II (F16) 2014 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,3959000,0
2670,2012,75000,1984 – 2012 ,универсал 5 дв.,синий,механическая,задний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2104 ,9 лет и 3 месяца,1.6 LTR ,74, Бензин,5,143000,0
2671,2012,95141,2001 – 2013 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2114 ,,1.6 LTR ,81, Бензин,5,240000,0
2672,2005,176000,2004 – 2013 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,5,320000,0
2673,2016,140226,I 2012 – 2017 ,лифтбек,белый,роботизированная,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.4 LTR ,125, Бензин,5,759000,0
2674,2018,41724,I (F26) 2014 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X4 ,,2.0 LTR ,190, Дизель,5,2879000,0
2675,2017,109032,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1179000,0
2676,2013,168682,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,790000,0
2677,2016,200585,III Prime 2014 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,2.2 LTR ,200, Дизель,5,1750000,0
2678,2011,254712,II (F25) 2010 – 2014 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X3 ,,3.0 LTR ,258, Дизель,5,1164000,0
2679,2013,109466,II (F25) 2010 – 2014 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,2.0 LTR ,184, Дизель,5,1549000,0
2680,2016,174106,V Рестайлинг 2015 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Ford ,Explorer ,,3.5 LTR ,249, Бензин,5,2095000,0
2681,2013,126266,II (R56) Рестайлинг 2010 – 2013 ,хэтчбек 3 дв.,синий,автоматическая,передний,Левый,3 или более,Оригинал,MINI ,Hatch ,,1.6 LTR ,122, Бензин,3,699000,0
2682,2015,81480,III Рестайлинг 2015 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,171, Бензин,5,1630000,0
2683,2018,24558,II 2016 – 2020 ,внедорожник 5 дв.,коричневый,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,150, Дизель,5,2229000,0
2684,2015,166810,II 2013 – 2016 ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Genesis ,,3.0 LTR ,249, Бензин,4,1550000,0
2685,2017,144991,III 2013 – 2019 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,1.6 LTR ,130, Дизель,5,1315000,0
2686,2019,70684,III 2015 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Pajero Sport ,,2.4 LTR ,181, Дизель,5,2499000,0
2687,2016,77816,II 2015 – 2020 ,седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Jaguar ,XF ,,2.0 LTR ,180, Дизель,4,1850000,0
2688,2012,219578,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,серый,вариатор,полный,Левый,1 владелец,Оригинал,Jeep ,Compass ,,2.4 LTR ,170, Бензин,5,739000,0
2689,2011,95133,II (F25) 2010 – 2014 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,3.0 LTR ,258, Бензин,5,1198000,0
2690,2017,57796,IV 2016 – 2018 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1585000,0
2691,2015,89485,VI (F3x) Рестайлинг 2015 – 2020 ,седан,синий,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,3 серии ,,1.5 LTR ,136, Бензин,4,1319000,0
2692,2017,72790,II Рестайлинг 2015 – 2018 ,универсал 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.6 LTR ,130, Бензин,5,1115000,0
2693,2014,124242,"I (C117, X117) 2013 – 2016 ",седан,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,CLA ,,2.0 LTR ,211, Бензин,4,1417000,0
2694,2015,130453,I 2012 – 2017 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.2 LTR ,75, Бензин,5,525000,0
2695,2014,65364,IV 2011 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Honda ,CR-V ,,2.0 LTR ,150, Бензин,5,1590000,0
2696,2020,25088,III (G01) 2017 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,2.0 LTR ,249, Бензин,5,3749000,0
2697,2014,199390,V (MD) Рестайлинг 2013 – 2016 ,седан,белый,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Elantra ,,1.6 LTR ,132, Бензин,4,755000,0
2698,2015,89485,VI (F3x) Рестайлинг 2015 – 2020 ,седан,синий,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,3 серии ,,1.5 LTR ,136, Бензин,4,1319000,0
2699,2020,25088,III (G01) 2017 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,2.0 LTR ,249, Бензин,5,3749000,0
2700,2010,170875,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,серый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.5 LTR ,169, Бензин,5,999000,0
2701,2018,43483,IV Рестайлинг 2018 – 2020 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1649000,0
2702,2016,140226,I 2012 – 2017 ,лифтбек,белый,роботизированная,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.4 LTR ,125, Бензин,5,759000,0
2703,2016,55101,I 2016 – 2020 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1199000,0
2704,2017,57796,IV 2016 – 2018 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1585000,0
2705,2007,288934,I Рестайлинг 2 2004 – 2011 ,седан,синий,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,180000,0
2706,2011,86916,II 2008 – 2011 ,седан,фиолетовый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Teana ,,2.5 LTR ,182, Бензин,4,885000,0
2707,2015,82602,VII (B17) 2012 – 2017 ,седан,чёрный,вариатор,передний,Левый,2 владельца,Оригинал,Nissan ,Sentra ,,1.6 LTR ,117, Бензин,4,690000,0
2708,2015,166810,II 2013 – 2016 ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Genesis ,,3.0 LTR ,249, Бензин,4,1550000,0
2709,2006,150862,III 2005 – 2008 ,внедорожник 3 дв.,бежевый,механическая,полный,Левый,3 или более,Дубликат,Suzuki ,Grand Vitara ,,1.6 LTR ,106, Бензин,3,469000,0
2710,2017,109032,I 2016 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,2.0 LTR ,149, Бензин,5,1179000,0
2711,2019,55593,III (G01) 2017 – н.в. ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,BMW ,X3 ,,2.0 LTR ,190, Дизель,5,3099000,0
2712,2013,126802,III Рестайлинг 2 2014 – 2016 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Megane ,,2.0 LTR ,137, Бензин,5,570000,0
2713,2019,24000,II Рестайлинг 2018 – н.в. ,хэтчбек 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,113, Бензин,5,875000,0
2714,2008,194590,I 2005 – 2012 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Оригинал,УАЗ ,Patriot ,,2.7 LTR ,128, Бензин,5,225000,0
2715,2018,28458,I (C292) 2015 – 2019 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE Coupe AMG ,,3.0 LTR ,390, Бензин,5,5235000,0
2716,2020,7714,IV Рестайлинг 2020 – н.в. ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,100, Бензин,4,1119000,0
2717,2018,24558,II 2016 – 2020 ,внедорожник 5 дв.,коричневый,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,150, Дизель,5,2229000,0
2718,2019,46023,VIII (XV70) 2017 – н.в. ,седан,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Toyota ,Camry ,,3.5 LTR ,249, Бензин,4,2398000,0
2719,2015,81480,III Рестайлинг 2015 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,171, Бензин,5,1630000,0
2720,2018,90023,I 2012 – н.в. ,фургон,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,87, Бензин,5,535000,0
2721,2010,114382,I 2010 – 2013 ,внедорожник 5 дв.,коричневый,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,ASX ,,2.0 LTR ,150, Бензин,5,874000,0
2722,2011,134000,I Рестайлинг 2011 – 2016 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,200, Бензин,5,1085000,0
2723,2015,60010,VI (F10/F11/F07) Рестайлинг 2013 – 2017 ,седан,чёрный,автоматическая,задний,Левый,1 владелец,Оригинал,BMW ,5 серии ,,2.0 LTR ,184, Бензин,4,1999000,0
2724,2014,124242,"I (C117, X117) 2013 – 2016 ",седан,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,CLA ,,2.0 LTR ,211, Бензин,4,1417000,0
2725,2013,111338,I Рестайлинг 2010 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Opel ,Antara ,,2.4 LTR ,167, Бензин,5,841000,0
2726,2007,266458,I 2006 – 2010 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Ceed ,,1.6 LTR ,115, Дизель,5,330000,0
2727,2012,166285,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,Qashqai+2 ,,2.0 LTR ,141, Бензин,5,826000,0
2728,1990,124332,1979 – 2011 ,седан,красный,механическая,задний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2105 ,,1.5 LTR ,71, Бензин,4,70000,0
2729,2018,52800,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,499000,0
2730,2010,329634,IV 2006 – 2014 ,пикап двойная кабина,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mitsubishi ,L200 ,,2.5 LTR ,136, Дизель,4,899000,0
2731,2013,153010,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,804000,0
2732,2010,155258,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,870000,0
2733,2017,72790,II Рестайлинг 2015 – 2018 ,универсал 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.6 LTR ,130, Бензин,5,1115000,0
2734,2018,53975,II (F16) 2014 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,3699000,0
2735,2014,102000,IV (CA40) 2012 – 2015 ,внедорожник 5 дв.,коричневый,вариатор,полный,Левый,1 владелец,Оригинал,Toyota ,RAV4 ,6 лет и 5 месяцев,2.0 LTR ,146, Бензин,5,1485000,0
2736,2011,95133,II (F25) 2010 – 2014 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X3 ,,3.0 LTR ,258, Бензин,5,1198000,0
2737,2013,98323,I (8T) Рестайлинг 2011 – 2016 ,купе,белый,вариатор,передний,Левый,3 или более,Оригинал,Audi ,A5 ,,1.8 LTR ,170, Бензин,2,1249000,0
