,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
7168,2003,164212,1999 – 2005 ,компактвэн,золотистый,автоматическая,передний,Правый,2 владельца,Оригинал,Toyota ,FunCargo ,1 год и 8 месяцев,1.3 LTR ,86, Бензин,5,310000,0
7169,2011,120000,1997 – 2012 ,седан,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2115 ,4 года и 10 месяцев,1.6 LTR ,80, Бензин,4,130000,0
7170,2000,21000,1999 – 2005 ,компактвэн,золотистый,автоматическая,передний,Правый,3 или более,Оригинал,Toyota ,FunCargo ,1 год и 8 месяцев,1.3 LTR ,88, Бензин,5,280000,0
7171,2002,54000,1982 – 2012 ,седан,фиолетовый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2107 ,,1.6 LTR ,74, Бензин,4,35950,0
7172,2014,52000,2011 – 2018 ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,DongFeng ,H30 Cross ,10 месяцев,1.6 LTR ,117, Бензин,5,310000,0
7173,2008,96800,I 2004 – 2012 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Tiida ,,1.6 LTR ,110, Бензин,5,330000,0
7174,2000,235000,II 1997 – 2004 ,седан,пурпурный,автоматическая,передний,Левый,3 или более,Оригинал,Dodge ,Intrepid ,,2.7 LTR ,203, Бензин,4,220000,0
7175,1981,80000,I 1977 – 1993 ,внедорожник 3 дв.,золотистый,механическая,полный,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2121 (4x4) ,,1.6 LTR ,75, Бензин,3,60000,0
7176,2007,165000,I 2004 – 2013 ,седан,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,90, Бензин,4,120000,0
7177,2015,95000,I Рестайлинг 2015 – н.в. ,хэтчбек 5 дв.,фиолетовый,вариатор,передний,Правый,2 владельца,Оригинал,Nissan ,Dayz ,,0.7 LTR ,49, Бензин,5,500000,0
7178,1998,85000,1987 – 2006 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2109 ,,1.5 LTR ,72, Бензин,5,68000,0
7179,2013,36700,I Рестайлинг 2000 – 2015 ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,1 владелец,Оригинал,Daewoo ,Matiz ,7 лет и 4 месяца,0.8 LTR ,52, Бензин,5,216534,0
7180,2010,197000,I 2006 – 2010 ,внедорожник 5 дв.,фиолетовый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,141, Бензин,5,690000,0
7181,2014,70000,I 2011 – 2015 ,внедорожник 5 дв.,фиолетовый,механическая,передний,Левый,1 владелец,Оригинал,Lifan ,X60 ,,1.8 LTR ,128, Бензин,5,450000,0
7182,2011,106000,I (620) 2008 – 2015 ,седан,пурпурный,механическая,передний,Левый,1 владелец,Оригинал,Lifan ,Solano ,,1.6 LTR ,106, Бензин,4,227000,0
7183,1993,93000,1987 – 2006 ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2109 ,,1.5 LTR ,72, Бензин,5,136000,0
7184,2004,82000,1982 – 2012 ,седан,пурпурный,механическая,задний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2107 ,,1.6 LTR ,75, Бензин,4,90000,0
7185,2015,105000,I Рестайлинг 2 2014 – 2016 ,внедорожник 5 дв.,золотистый,механическая,полный,Левый,1 владелец,Оригинал,УАЗ ,Patriot ,6 лет и 3 месяца,2.7 LTR ,128, Бензин,5,725000,0
7186,2014,87000,I 2011 – 2018 ,седан,пурпурный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,260000,0
7187,2007,300000,I Рестайлинг 2 2004 – 2011 ,седан,золотистый,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Spectra ,4 года и 7 месяцев,1.6 LTR ,101, Бензин,4,189000,0
7188,2006,187000,1995 – 2014 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2110 ,,1.6 LTR ,81, Бензин,4,85000,0
7189,2014,117500,V 2009 – 2015 ,седан,золотистый,механическая,передний,Левый,2 владельца,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,105, Бензин,4,620000,0
7190,2005,170000,I 2002 – 2006 ,внедорожник 5 дв.,пурпурный,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sorento ,,3.5 LTR ,195," Бензин, газобаллонное оборудование",5,400000,0
7191,2005,175000,1995 – 2014 ,седан,пурпурный,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2110 ,,1.6 LTR ,81, Бензин,4,100000,0
7192,2002,11000,1982 – 2012 ,седан,фиолетовый,механическая,задний,Левый,2 владельца,Дубликат,LADA (ВАЗ) ,2107 ,,1.6 LTR ,75, Бензин,4,45000,0
7193,2017,45000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,пурпурный,механическая,полный,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,490000,0
7194,2000,392000,1990 – 2011 ,седан,фиолетовый,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,21099 ,,1.5 LTR ,70, Бензин,4,55000,0
7195,2016,17500,III 2016 – 2020 ,хэтчбек 5 дв.,золотистый,вариатор,передний,Правый,1 владелец,Оригинал,Suzuki ,Ignis ,,1.2 LTR ,91, Гибрид,5,630000,0
7196,2013,65000,I Рестайлинг 2013 – 2015 ,универсал 5 дв.,пурпурный,вариатор,передний,Правый,1 владелец,Оригинал,Honda ,Fit Shuttle ,,1.3 LTR ,88, Гибрид,5,770000,0
7197,2011,106939,I 2010 – 2014 ,седан,фиолетовый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,2 года и 11 месяцев,1.6 LTR ,123, Бензин,4,580000,0
7198,2002,184000,1998 – 2009 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2112 ,,1.5 LTR ,92, Бензин,5,90000,0
7199,2018,23000,I 2015 – н.в. ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,XRAY ,3 года и 2 месяца,1.6 LTR ,106, Бензин,5,625000,0
7200,1997,97000,1984 – 2012 ,универсал 5 дв.,фиолетовый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2104 ,5 лет и 1 месяц,1.5 LTR ,72, Бензин,5,45000,0
7201,2001,222000,I 1999 – 2002 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Rio ,,1.5 LTR ,98, Бензин,4,135000,0
7202,2014,76000,III 2011 – 2015 ,седан,пурпурный,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,6 лет и 4 месяца,1.6 LTR ,105, Бензин,4,700000,0
7203,2015,47378,2015 – н.в. ,внедорожник 5 дв.,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,450000,0
7204,2010,172000,I Рестайлинг 2008 – 2016 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Daewoo ,Nexia ,,1.5 LTR ,80, Бензин,4,130000,0
7205,2008,102000,I (Classic) 2006 – 2009 ,седан,пурпурный,автоматическая,передний,Левый,3 или более,Оригинал,Suzuki ,SX4 ,1 год и 9 месяцев,1.6 LTR ,106, Бензин,4,490000,0
7206,2009,178000,I 2006 – 2010 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Ceed ,,1.6 LTR ,122, Бензин,5,365000,0
7207,1984,100000,I 1977 – 1993 ,внедорожник 3 дв.,золотистый,механическая,полный,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2121 (4x4) ,,1.6 LTR ,75, Бензин,3,85000,0
7208,2019,72000,IV Рестайлинг 2017 – н.в. ,внедорожник 5 дв.,фиолетовый,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Range Rover ,,3.0 LTR ,249, Дизель,5,6898000,0
7209,2007,191000,I 1994 – 2008 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Daewoo ,Nexia ,14 лет и 6 месяцев,1.5 LTR ,75, Бензин,4,150000,0
7210,2004,285000,I (GG) 2002 – 2005 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Mazda ,6 ,,1.8 LTR ,120, Бензин,4,299000,0
7211,2019,63341,I 2012 – н.в. ,универсал 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106, Бензин,5,600000,0
7212,2007,189000,III (B7) 2004 – 2009 ,седан,пурпурный,вариатор,передний,Левый,3 или более,Оригинал,Audi ,A4 ,,2.0 LTR ,130, Бензин,4,410000,0
7213,2013,178000,I Рестайлинг 2012 – 2017 ,седан,пурпурный,роботизированная,передний,Левый,2 владельца,Оригинал,Volkswagen ,Passat CC ,7 лет и 4 месяца,1.8 LTR ,152, Бензин,4,865000,0
7214,2002,170000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,фиолетовый,механическая,полный,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,80, Бензин,3,180000,0
7215,2001,32000,1997 – 2008 ,седан,фиолетовый,механическая,задний,Левый,2 владельца,Оригинал,ГАЗ ,3110 «Волга» ,10 месяцев,2.5 LTR ,81, Бензин,4,100000,0
7216,2007,158000,I 2004 – 2013 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Kalina ,2 года и 11 месяцев,1.6 LTR ,81, Бензин,4,160000,0
7217,2015,65000,I Рестайлинг 2015 – 2016 ,внедорожник 5 дв.,пурпурный,вариатор,передний,Левый,2 владельца,Оригинал,Lifan ,X60 ,3 года и 9 месяцев,1.8 LTR ,128, Бензин,5,500000,0
7218,1998,197000,I 1997 – 2012 ,внедорожник 5 дв.,фиолетовый,механическая,полный,Левый,3 или более,Оригинал,Daihatsu ,Terios ,3 года и 11 месяцев,1.3 LTR ,86, Бензин,5,250000,0
7219,2007,421121,II (W639) 2003 – 2010 ,минивэн,фиолетовый,механическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,Vito ,,2.2 LTR ,95, Дизель,4,850000,0
7220,2007,340000,I 2004 – 2012 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,3 или более,Оригинал,Nissan ,Tiida ,,1.6 LTR ,110, Бензин,5,260000,0
7221,2005,220000,II 1999 – 2012 ,седан,фиолетовый,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Accent ,,1.5 LTR ,102, Бензин,4,230000,0
7222,2005,150000,IX 2000 – 2007 ,седан,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,Mitsubishi ,Lancer ,,1.6 LTR ,98, Бензин,4,350000,0
7223,2007,167000,II (E63/E64) Рестайлинг 2007 – 2010 ,купе,фиолетовый,автоматическая,задний,Левый,3 или более,Оригинал,BMW ,6 серии ,1 год и 1 месяц,4.8 LTR ,367, Бензин,2,1240000,0
7224,2010,97000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,пурпурный,механическая,полный,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,270000,0
7225,2015,45459,II Рестайлинг 2010 – н.в. ,седан,пурпурный,вариатор,передний,Правый,1 владелец,Оригинал,Toyota ,Allion ,2 года и 4 месяца,2.0 LTR ,158, Бензин,4,1200000,0
7226,2007,210000,II 2005 – 2008 ,универсал 5 дв.,золотистый,механическая,передний,Левый,2 владельца,Оригинал,Ford ,Focus ,,1.6 LTR ,100, Бензин,5,360000,0
7227,2006,168000,2002 – 2010 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,3 или более,Дубликат,Hafei ,Brio ,,1.0 LTR ,46, Бензин,5,80000,0
7228,2014,170000,I 2013 – 2015 ,фастбек,пурпурный,вариатор,передний,Левый,1 владелец,Оригинал,Cadillac ,ELR ,4 месяца,1.4 LTR ,84, Гибрид,2,1299199,0
7229,2001,200000,1987 – 2006 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2109 ,,1.5 LTR ,72, Бензин,5,35000,0
7230,2012,80000,I Рестайлинг 2000 – 2015 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,Daewoo ,Matiz ,8 лет и 4 месяца,0.8 LTR ,52, Бензин,5,155000,0
7231,2005,56000,1987 – 2008 ,хэтчбек 3 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,1111 Ока ,,0.8 LTR ,35, Бензин,3,40000,0
7232,2016,152300,I 2012 – н.в. ,универсал 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,4 года и 10 месяцев,1.6 LTR ,102, Бензин,5,559000,0
7233,2007,160000,I 1994 – 2008 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Daewoo ,Nexia ,2 года и 8 месяцев,1.5 LTR ,75, Бензин,4,60000,0
7234,2001,237000,VIII (BJ) 1998 – 2004 ,седан,золотистый,автоматическая,передний,Правый,1 владелец,Оригинал,Mazda ,Familia ,15 лет и 5 месяцев,1.5 LTR ,110, Бензин,4,189000,0
7235,2000,186000,1997 – 2008 ,седан,фиолетовый,механическая,задний,Левый,3 или более,Оригинал,ГАЗ ,3110 «Волга» ,,2.3 LTR ,150, Бензин,4,65000,0
7236,2006,300000,II 1999 – 2012 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Hyundai ,Accent ,,1.5 LTR ,102, Бензин,4,250000,0
7237,2014,88700,II Рестайлинг 2012 – 2017 ,минивэн,золотистый,вариатор,передний,Правый,1 владелец,Оригинал,Toyota ,Wish ,3 года и 5 месяцев,1.8 LTR ,143, Бензин,5,1125000,0
7238,2011,94600,2011 – 2014 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,Chery ,Very (A13) ,,1.5 LTR ,109, Бензин,5,240000,0
7239,2012,146000,I 2010 – 2014 ,внедорожник 5 дв.,фиолетовый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Juke ,,1.6 LTR ,117, Бензин,5,695000,0
7240,2007,222222,I 2007 – 2013 ,седан,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,4,160000,0
7241,2013,95000,2012 – 2017 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,FAW ,V5 ,10 месяцев,1.5 LTR ,102, Бензин,4,260000,0
7242,2001,69337,1976 – 2006 ,седан,фиолетовый,механическая,задний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2106 ,10 лет и 2 месяца,1.6 LTR ,75, Бензин,4,42000,0
7243,2003,38400,1987 – 2008 ,хэтчбек 3 дв.,пурпурный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,1111 Ока ,1 год и 8 месяцев,0.8 LTR ,35, Бензин,3,35000,0
7244,2007,136000,I 2002 – 2009 ,внедорожник 5 дв.,пурпурный,механическая,полный,Левый,2 владельца,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,205000,0
7245,2018,93000,II 2013 – 2019 ,внедорожник 5 дв.,пурпурный,вариатор,полный,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,144, Бензин,5,1462500,0
7246,2010,201895,II (A5) Рестайлинг 2008 – 2013 ,лифтбек,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,1.6 LTR ,102, Бензин,5,530000,0
7247,2012,146000,I 2010 – 2014 ,внедорожник 5 дв.,фиолетовый,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,Juke ,,1.6 LTR ,117, Бензин,5,695000,0
7248,2004,96077,2003 – 2009 ,седан,золотистый,механическая,задний,Левый,2 владельца,Оригинал,ГАЗ ,31105 «Волга» ,14 лет и 10 месяцев,2.3 LTR ,131, Бензин,4,65000,0
7249,1997,180000,1979 – 2011 ,седан,фиолетовый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2105 ,,1.5 LTR ,71, Бензин,4,55000,0
7250,2012,19406,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,пурпурный,механическая,полный,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,1 год и 8 месяцев,1.7 LTR ,83, Бензин,3,310000,0
7251,1997,216000,1990 – 2011 ,седан,пурпурный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,21099 ,,1.6 LTR ,81, Бензин,4,35000,0
7252,2008,59000,I Рестайлинг 2008 – 2016 ,седан,золотистый,механическая,передний,Левый,2 владельца,Оригинал,Daewoo ,Nexia ,,1.6 LTR ,109, Бензин,4,200000,0
7253,2018,53000,2018 – н.в. ,внедорожник 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,Zotye ,Coupa ,,1.5 LTR ,143, Бензин,5,1150000,0
7254,2015,98500,I Рестайлинг 2015 – 2016 ,внедорожник 5 дв.,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,Lifan ,X60 ,,1.8 LTR ,128, Бензин,5,430000,0
7255,2019,30,II Рестайлинг 2018 – н.в. ,внедорожник 5 дв.,золотистый,автоматическая,полный,Левый,1 владелец,Оригинал,Suzuki ,Vitara ,1 год и 9 месяцев,1.4 LTR ,140, Бензин,5,1299199,0
7256,2007,130000,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,Ford ,Fusion ,,1.4 LTR ,80, Бензин,5,285000,0
7257,2000,200000,1990 – 2011 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,21099 ,,1.5 LTR ,78, Бензин,4,45000,0
7258,2011,136000,2011 – 2014 ,седан,золотистый,механическая,передний,Левый,3 или более,Дубликат,Chery ,Bonus (A13) ,5 лет и 2 месяца,1.5 LTR ,109, Бензин,4,140000,0
7259,2017,190000,V 2007 – 2020 ,минивэн,пурпурный,автоматическая,передний,Левый,2 владельца,Оригинал,Dodge ,Caravan ,1 год и 9 месяцев,3.6 LTR ,283, Бензин,5,1623999,0
7260,2007,165000,I Рестайлинг 2005 – 2012 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Fiat ,Albea ,,1.4 LTR ,77, Бензин,4,159000,0
7261,2004,80000,1987 – 2008 ,хэтчбек 3 дв.,пурпурный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,1111 Ока ,2 года и 7 месяцев,0.8 LTR ,33, Бензин,3,99900,0
7262,2009,140000,I Рестайлинг 2 2004 – 2011 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Kia ,Spectra ,,1.6 LTR ,101, Бензин,4,280000,0
7263,2006,56000,II 2002 – н.в. ,минивэн,золотистый,автоматическая,задний,Левый,1 владелец,Оригинал,Chevrolet ,Express ,,5.3 LTR ,294, Бензин,5,3700000,0
7264,2002,128229,I Рестайлинг 2001 – 2005 ,седан,золотистый,автоматическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,,2.0 LTR ,130, Бензин,4,190000,0
7265,1998,105000,I 1993 – 2019 ,внедорожник 5 дв.,пурпурный,механическая,полный,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2131 (4x4) ,,1.7 LTR ,79," Бензин, газобаллонное оборудование",5,160000,0
7266,2008,160000,II (R171) Рестайлинг 2008 – 2011 ,родстер,золотистый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,SLK-Класс ,2 года и 11 месяцев,1.8 LTR ,184, Бензин,2,1550000,0
7267,2007,232000,I 2002 – 2009 ,седан,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,Chevrolet ,Lanos ,10 месяцев,1.5 LTR ,86, Бензин,4,165000,0
7268,2015,92140,"I (C117, X117) 2013 – 2016 ",седан,фиолетовый,роботизированная,передний,Левый,2 владельца,Оригинал,Mercedes-Benz ,CLA ,5 лет и 7 месяцев,1.6 LTR ,156, Бензин,4,1449999,0
7269,1986,10000,1984 – 2005 ,хэтчбек 3 дв.,фиолетовый,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2108 ,,1.5 LTR ,70, Бензин,3,45000,0
7270,2005,205000,II (A5) 2004 – 2009 ,лифтбек,пурпурный,механическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,15 лет и 7 месяцев,1.6 LTR ,102, Бензин,5,415000,0
7271,2015,180000,I Рестайлинг 2 2014 – 2016 ,внедорожник 5 дв.,золотистый,механическая,полный,Левый,3 или более,Дубликат,УАЗ ,Patriot ,,2.7 LTR ,128, Бензин,5,550000,0
7272,2014,135800,III Рестайлинг 2014 – 2016 ,внедорожник 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,166, Бензин,5,1150000,0
7273,2005,213000,I (A4) Рестайлинг 2000 – 2011 ,лифтбек,золотистый,механическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,,1.4 LTR ,75, Бензин,5,254000,0
7274,1998,250000,B 1995 – 2000 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Opel ,Vectra ,,1.6 LTR ,100, Бензин,4,110000,0
7275,2006,95000,I 2003 – 2007 ,хэтчбек 5 дв.,золотистый,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Cerato ,,2.0 LTR ,143, Бензин,5,330000,0
7276,2009,142000,I 2006 – 2010 ,внедорожник 5 дв.,фиолетовый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,630000,0
7277,2012,70000,2012 – 2016 ,седан,пурпурный,механическая,передний,Левый,3 или более,Оригинал,ЗАЗ ,Vida ,1 год и 5 месяцев,1.5 LTR ,109, Бензин,4,300000,0
7278,2013,172000,I 2010 – 2014 ,седан,фиолетовый,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,490000,0
7279,2013,74000,I 2011 – 2018 ,седан,фиолетовый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,82, Бензин,4,250000,0
7280,2009,142000,I 2006 – 2010 ,внедорожник 5 дв.,фиолетовый,механическая,передний,Левый,2 владельца,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,114, Бензин,5,630000,0
7281,2012,70000,2012 – 2016 ,седан,пурпурный,механическая,передний,Левый,3 или более,Оригинал,ЗАЗ ,Vida ,1 год и 5 месяцев,1.5 LTR ,109, Бензин,4,300000,0
7282,2013,172000,I 2010 – 2014 ,седан,фиолетовый,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,490000,0
7283,2013,74000,I 2011 – 2018 ,седан,фиолетовый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,82, Бензин,4,250000,0
7284,2010,267000,I 2006 – 2010 ,внедорожник 5 дв.,фиолетовый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,141, Бензин,5,750000,0
7285,2005,205000,II (A5) 2004 – 2009 ,лифтбек,пурпурный,механическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,15 лет и 7 месяцев,1.6 LTR ,102, Бензин,5,415000,0
7286,2003,88570,1982 – 2012 ,седан,пурпурный,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2107 ,,1.6 LTR ,74, Бензин,4,45000,0
7287,2001,280000,1998 – 2009 ,хэтчбек 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2112 ,,1.5 LTR ,92, Бензин,5,120000,0
7288,2013,84600,I 2010 – 2015 ,внедорожник 5 дв.,золотистый,механическая,полный,Левый,2 владельца,Оригинал,Great Wall ,Hover H3 ,2 года и 12 месяцев,2.0 LTR ,115," Бензин, газобаллонное оборудование",5,600000,0
7289,2002,100000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,фиолетовый,механическая,полный,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,5 лет и 1 месяц,1.7 LTR ,80, Бензин,3,200000,0
7290,2004,38270,I 2003 – 2008 ,купе,пурпурный,автоматическая,задний,Левый,3 или более,Дубликат,Aston Martin ,DB9 ,,5.9 LTR ,450, Бензин,2,2495000,0
7291,2011,140000,2001 – 2013 ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,3 или более,Дубликат,LADA (ВАЗ) ,2114 ,,1.6 LTR ,90, Бензин,5,185000,0
7292,2016,59900,2015 – н.в. ,внедорожник 5 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,470000,0
7293,2014,77600,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,пурпурный,механическая,полный,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,320000,0
7294,1993,50000,1987 – 2006 ,хэтчбек 5 дв.,пурпурный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2109 ,,1.5 LTR ,72, Бензин,5,55000,0
7295,2017,94000,2016 – н.в. ,седан,пурпурный,автоматическая,передний,Левый,1 владелец,Оригинал,Ravon ,R4 ,3 года и 8 месяцев,1.5 LTR ,106," Бензин, газобаллонное оборудование",4,530000,0
7296,2013,70000,I 2013 – 2015 ,хэтчбек 5 дв.,фиолетовый,вариатор,передний,Правый,2 владельца,Оригинал,Nissan ,Dayz ,1 год и 12 месяцев,0.7 LTR ,49, Бензин,5,450000,0
7297,2001,230000,1999 – 2005 ,компактвэн,золотистый,автоматическая,передний,Правый,3 или более,Оригинал,Toyota ,FunCargo ,,1.3 LTR ,88, Бензин,5,255000,0
7298,1998,100000,1982 – 2012 ,седан,фиолетовый,механическая,задний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2107 ,,1.6 LTR ,75, Бензин,4,50000,0
7299,2009,78000,2004 – 2015 ,седан,пурпурный,механическая,передний,Левый,1 владелец,Оригинал,ЗАЗ ,Lanos ,,1.5 LTR ,86, Бензин,4,110000,0
7300,1999,260000,1999 – 2005 ,седан,золотистый,автоматическая,передний,Правый,3 или более,Дубликат,Toyota ,Platz ,,1.5 LTR ,110, Бензин,4,195000,0
7301,2000,65000,1987 – 2008 ,хэтчбек 3 дв.,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,1111 Ока ,,0.8 LTR ,33, Бензин,3,28000,0
7302,2008,101100,I Рестайлинг 2000 – 2015 ,хэтчбек 5 дв.,золотистый,механическая,передний,Левый,1 владелец,Оригинал,Daewoo ,Matiz ,,0.8 LTR ,52, Бензин,5,150000,0
7303,2004,195000,I 1994 – 2008 ,седан,фиолетовый,механическая,передний,Левый,3 или более,Оригинал,Daewoo ,Nexia ,3 года и 4 месяца,1.5 LTR ,75, Бензин,4,70000,0
