,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
1378,2014,75000,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Дубликат,Nissan ,X-Trail ,,2.0 LTR ,141, Бензин,5,1175000,0
1379,2014,153139,II Рестайлинг 2012 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.2 LTR ,197, Дизель,5,1599000,0
1380,2012,120000,I 2011 – 2014 ,седан,белый,автоматическая,передний,Левый,3 или более,Оригинал,Peugeot ,508 ,1 год и 1 месяц,2.0 LTR ,136, Дизель,4,790000,0
1381,2010,174659,I 2008 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Mohave ,,3.0 LTR ,250, Дизель,5,1235000,0
1382,2017,155000,V Рестайлинг 2014 – 2020 ,седан,пурпурный,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,787000,0
1383,2019,48644,I 2019 – н.в. ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.3 LTR ,150, Бензин,5,1549000,0
1384,2011,123000,I 2007 – 2011 ,внедорожник 5 дв.,пурпурный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,925000,0
1385,2007,167000,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,серый,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,13 лет и 7 месяцев,1.4 LTR ,80, Бензин,5,275000,0
1386,2013,166500,VII (XV50) 2011 – 2014 ,седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1279000,0
1387,1994,280000,III (E34) 1987 – 1996 ,седан,зелёный,механическая,задний,Левый,3 или более,Дубликат,BMW ,5 серии ,,1.8 LTR ,115, Бензин,4,115000,0
1388,2017,42000,IV 2017 – 2020 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,975000,0
1389,2011,150000,IV Рестайлинг 2010 – 2014 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Дубликат,Ford ,Mondeo ,,2.3 LTR ,161, Бензин,4,699000,0
1390,2018,60000,III (D10) 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1209000,0
1391,2012,258000,III 2008 – 2012 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Lexus ,RX ,,3.5 LTR ,249, Гибрид,5,1849000,0
1392,2015,54000,2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,499000,0
1393,2015,98300,IV (C7) Рестайлинг 2014 – 2018 ,седан,белый,роботизированная,передний,Левый,1 владелец,Оригинал,Audi ,A6 ,,1.8 LTR ,190, Бензин,4,1650000,0
1394,2016,167500,VI (F3x) Рестайлинг 2015 – 2020 ,лифтбек,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,190, Дизель,5,2029000,0
1395,2011,197864,I 2007 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,785000,0
1396,2019,22000,I 2017 – н.в. ,внедорожник 5 дв.,бежевый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Karoq ,,1.4 LTR ,150, Бензин,5,1929900,0
1397,2014,87459,I 2011 – 2018 ,лифтбек,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,5,333000,0
1398,2012,100600,150 Series 2009 – 2013 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Дубликат,Toyota ,Land Cruiser Prado ,9 лет и 3 месяца,4.0 LTR ,282, Бензин,5,2399000,0
1399,2006,201000,I (GG) Рестайлинг 2005 – 2008 ,седан,синий,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,467000,0
1400,2014,84989,I 2010 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,631800,0
1401,2008,202000,2004 – 2013 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,5,320000,0
1402,2018,87000,VI Рестайлинг 2017 – 2020 ,седан,синий,вариатор,полный,Левый,1 владелец,Оригинал,Subaru ,Legacy ,,2.5 LTR ,175, Бензин,4,1849000,0
1403,2013,117977,II 2012 – 2016 ,внедорожник 5 дв.,золотистый,автоматическая,полный,Левый,3 или более,Оригинал,Ford ,Kuga ,,1.6 LTR ,182, Бензин,5,1080000,0
1404,2014,75000,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Дубликат,Nissan ,X-Trail ,,2.0 LTR ,141, Бензин,5,1175000,0
1405,2014,153139,II Рестайлинг 2012 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.2 LTR ,197, Дизель,5,1599000,0
1406,2012,120000,I 2011 – 2014 ,седан,белый,автоматическая,передний,Левый,3 или более,Оригинал,Peugeot ,508 ,1 год и 1 месяц,2.0 LTR ,136, Дизель,4,790000,0
1407,2016,83000,"XI (E160, E170) 2012 – 2016 ",седан,серебристый,вариатор,передний,Левый,1 владелец,Оригинал,Toyota ,Corolla ,4 года и 9 месяцев,1.6 LTR ,122, Бензин,4,1199000,0
1408,2013,54000,III Рестайлинг 2 2012 – 2019 ,внедорожник 3 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Suzuki ,Jimny ,,1.3 LTR ,85, Бензин,3,980000,0
1409,2017,155000,V Рестайлинг 2014 – 2020 ,седан,пурпурный,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,787000,0
1410,2019,48644,I 2019 – н.в. ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.3 LTR ,150, Бензин,5,1549000,0
1411,2007,167000,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,серый,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,13 лет и 7 месяцев,1.4 LTR ,80, Бензин,5,275000,0
1412,2013,166500,VII (XV50) 2011 – 2014 ,седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1279000,0
1413,2010,174659,I 2008 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Mohave ,,3.0 LTR ,250, Дизель,5,1235000,0
1414,2017,42000,IV 2017 – 2020 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,975000,0
1415,2011,150000,IV Рестайлинг 2010 – 2014 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Дубликат,Ford ,Mondeo ,,2.3 LTR ,161, Бензин,4,699000,0
1416,2018,60000,III (D10) 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1209000,0
1417,2015,54000,2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,499000,0
1418,2015,98300,IV (C7) Рестайлинг 2014 – 2018 ,седан,белый,роботизированная,передний,Левый,1 владелец,Оригинал,Audi ,A6 ,,1.8 LTR ,190, Бензин,4,1650000,0
1419,2011,123000,I 2007 – 2011 ,внедорожник 5 дв.,пурпурный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,925000,0
1420,2011,197864,I 2007 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,785000,0
1421,2012,258000,III 2008 – 2012 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Lexus ,RX ,,3.5 LTR ,249, Гибрид,5,1849000,0
1422,2019,22000,I 2017 – н.в. ,внедорожник 5 дв.,бежевый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Karoq ,,1.4 LTR ,150, Бензин,5,1929900,0
1423,2012,100600,150 Series 2009 – 2013 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Дубликат,Toyota ,Land Cruiser Prado ,9 лет и 3 месяца,4.0 LTR ,282, Бензин,5,2399000,0
1424,2008,202000,2004 – 2013 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,5,320000,0
1425,2018,87000,VI Рестайлинг 2017 – 2020 ,седан,синий,вариатор,полный,Левый,1 владелец,Оригинал,Subaru ,Legacy ,,2.5 LTR ,175, Бензин,4,1849000,0
1426,2016,167500,VI (F3x) Рестайлинг 2015 – 2020 ,лифтбек,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,190, Дизель,5,2029000,0
1427,2013,117977,II 2012 – 2016 ,внедорожник 5 дв.,золотистый,автоматическая,полный,Левый,3 или более,Оригинал,Ford ,Kuga ,,1.6 LTR ,182, Бензин,5,1080000,0
1428,2014,118885,I 2010 – 2014 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,659000,0
1429,2014,139000,IV 2012 – 2017 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Range Rover ,7 лет и 5 месяцев,4.4 LTR ,339, Дизель,5,3390000,0
1430,2014,84989,I 2010 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,631800,0
1431,2003,198000,I Рестайлинг 2001 – 2006 ,внедорожник 5 дв.,бежевый,вариатор,полный,Левый,3 или более,Оригинал,Honda ,HR-V ,,1.6 LTR ,105, Бензин,5,220000,0
1432,2018,46000,II 2012 – 2018 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,82, Бензин,4,599990,0
1433,2013,140190,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Toyota ,Land Cruiser ,,4.5 LTR ,235, Дизель,5,3047000,0
1434,2014,87459,I 2011 – 2018 ,лифтбек,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,5,333000,0
1435,2006,201000,I (GG) Рестайлинг 2005 – 2008 ,седан,синий,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,467000,0
1436,2011,179000,IV (C7) 2011 – 2014 ,седан,серый,роботизированная,полный,Левый,3 или более,Оригинал,Audi ,A6 ,,3.0 LTR ,300, Бензин,4,1250000,0
1437,2018,61000,II 2017 – 2020 ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Peugeot ,5008 ,,2.0 LTR ,150, Дизель,5,2099875,0
1438,2018,45179,II 2012 – 2018 ,седан,красный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,113, Бензин,4,615000,0
1439,2011,127000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,148, Бензин,5,1229000,0
1440,2014,109000,III (A7) 2013 – 2017 ,лифтбек,коричневый,роботизированная,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.4 LTR ,140, Бензин,5,799000,0
1441,2018,9354,VIII (XV70) 2017 – н.в. ,седан,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,2147000,0
1442,2016,122500,II Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Volkswagen ,Touareg ,,3.0 LTR ,245, Дизель,5,2899000,0
1443,2016,61000,"XI (E160, E170) Рестайлинг 2015 – н.в. ",седан,белый,вариатор,передний,Левый,3 или более,Оригинал,Toyota ,Corolla ,,1.6 LTR ,122, Бензин,4,1160000,0
1444,2010,212000,II 2008 – 2013 ,седан,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Kia ,Cerato ,,1.6 LTR ,126, Бензин,4,477000,0
1445,1992,84000,I 1989 – 1995 ,купе,красный,механическая,передний,Левый,3 или более,Дубликат,Mitsubishi ,Eclipse ,1 месяц,1.8 LTR ,93, Бензин,2,180000,0
1446,2014,75000,II Рестайлинг 2010 – 2015 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,3 или более,Дубликат,Nissan ,X-Trail ,,2.0 LTR ,141, Бензин,5,1175000,0
1447,2013,54000,III Рестайлинг 2 2012 – 2019 ,внедорожник 3 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Suzuki ,Jimny ,,1.3 LTR ,85, Бензин,3,980000,0
1448,2014,153139,II Рестайлинг 2012 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sorento ,,2.2 LTR ,197, Дизель,5,1599000,0
1449,2016,83000,"XI (E160, E170) 2012 – 2016 ",седан,серебристый,вариатор,передний,Левый,1 владелец,Оригинал,Toyota ,Corolla ,4 года и 9 месяцев,1.6 LTR ,122, Бензин,4,1199000,0
1450,2017,155000,V Рестайлинг 2014 – 2020 ,седан,пурпурный,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,787000,0
1451,2019,48644,I 2019 – н.в. ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.3 LTR ,150, Бензин,5,1549000,0
1452,2011,123000,I 2007 – 2011 ,внедорожник 5 дв.,пурпурный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,925000,0
1453,1998,195000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,красный,механическая,полный,Левый,3 или более,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,79, Бензин,3,150000,0
1454,2017,42000,IV 2017 – 2020 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,975000,0
1455,2010,174659,I 2008 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Mohave ,,3.0 LTR ,250, Дизель,5,1235000,0
1456,2013,166500,VII (XV50) 2011 – 2014 ,седан,серый,автоматическая,передний,Левый,3 или более,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1279000,0
1457,2011,150000,IV Рестайлинг 2010 – 2014 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Дубликат,Ford ,Mondeo ,,2.3 LTR ,161, Бензин,4,699000,0
1458,2015,54000,2015 – н.в. ,внедорожник 5 дв.,серый,механическая,передний,Левый,2 владельца,Оригинал,Lifan ,X50 ,,1.5 LTR ,103, Бензин,5,499000,0
1459,2018,60000,III (D10) 2014 – н.в. ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,Terrano ,,2.0 LTR ,143, Бензин,5,1209000,0
1460,2015,98300,IV (C7) Рестайлинг 2014 – 2018 ,седан,белый,роботизированная,передний,Левый,1 владелец,Оригинал,Audi ,A6 ,,1.8 LTR ,190, Бензин,4,1650000,0
1461,2016,167500,VI (F3x) Рестайлинг 2015 – 2020 ,лифтбек,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,3 серии ,,2.0 LTR ,190, Дизель,5,2029000,0
1462,2012,258000,III 2008 – 2012 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Lexus ,RX ,,3.5 LTR ,249, Гибрид,5,1849000,0
1463,2011,148000,II (BL) Рестайлинг 2011 – 2013 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,3 ,9 лет и 5 месяцев,1.6 LTR ,105, Бензин,4,680000,0
1464,2011,197864,I 2007 – 2011 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Volkswagen ,Tiguan ,,2.0 LTR ,170, Бензин,5,785000,0
1465,2019,22000,I 2017 – н.в. ,внедорожник 5 дв.,бежевый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Karoq ,,1.4 LTR ,150, Бензин,5,1929900,0
1466,2006,109172,IX Рестайлинг 2005 – 2010 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Mitsubishi ,Lancer ,,1.6 LTR ,98, Бензин,4,410000,0
1467,2014,84989,I 2010 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,631800,0
1468,2014,87459,I 2011 – 2018 ,лифтбек,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,5,333000,0
1469,2012,100600,150 Series 2009 – 2013 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Дубликат,Toyota ,Land Cruiser Prado ,9 лет и 3 месяца,4.0 LTR ,282, Бензин,5,2399000,0
1470,2008,202000,2004 – 2013 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,5,320000,0
1471,2013,117977,II 2012 – 2016 ,внедорожник 5 дв.,золотистый,автоматическая,полный,Левый,3 или более,Оригинал,Ford ,Kuga ,,1.6 LTR ,182, Бензин,5,1080000,0
1472,2018,46000,II 2012 – 2018 ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,82, Бензин,4,599990,0
1473,2018,87000,VI Рестайлинг 2017 – 2020 ,седан,синий,вариатор,полный,Левый,1 владелец,Оригинал,Subaru ,Legacy ,,2.5 LTR ,175, Бензин,4,1849000,0
1474,2014,118885,I 2010 – 2014 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,659000,0
1475,2006,201000,I (GG) Рестайлинг 2005 – 2008 ,седан,синий,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,467000,0
1476,2013,140190,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Toyota ,Land Cruiser ,,4.5 LTR ,235, Дизель,5,3047000,0
1477,2018,61000,II 2017 – 2020 ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Peugeot ,5008 ,,2.0 LTR ,150, Дизель,5,2099875,0
1478,2014,87459,I 2011 – 2018 ,лифтбек,синий,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,5,333000,0
1479,2006,201000,I (GG) Рестайлинг 2005 – 2008 ,седан,синий,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,6 ,,2.0 LTR ,147, Бензин,4,467000,0
1480,2013,140190,200 Series Рестайлинг 1 2012 – 2015 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Toyota ,Land Cruiser ,,4.5 LTR ,235, Дизель,5,3047000,0
1481,2011,179000,IV (C7) 2011 – 2014 ,седан,серый,роботизированная,полный,Левый,3 или более,Оригинал,Audi ,A6 ,,3.0 LTR ,300, Бензин,4,1250000,0
1482,2018,45179,II 2012 – 2018 ,седан,красный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Logan ,,1.6 LTR ,113, Бензин,4,615000,0
1483,2018,61000,II 2017 – 2020 ,внедорожник 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Peugeot ,5008 ,,2.0 LTR ,150, Дизель,5,2099875,0
1484,2011,127000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,148, Бензин,5,1229000,0
1485,2019,40100,IV 2015 – 2019 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Lexus ,RX ,,2.0 LTR ,238, Бензин,5,4249000,0
1486,2014,109000,III (A7) 2013 – 2017 ,лифтбек,коричневый,роботизированная,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.4 LTR ,140, Бензин,5,799000,0
1487,2015,160000,I Рестайлинг 2013 – 2017 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,1 владелец,Оригинал,Volvo ,XC60 ,,2.4 LTR ,181, Дизель,5,1775000,0
1488,2013,118546,VI 2012 – 2015 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Lexus ,ES ,,2.5 LTR ,184, Бензин,4,1699000,0
1489,2018,101270,I 2012 – н.в. ,универсал 5 дв.,коричневый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106," Бензин, газобаллонное оборудование",5,706300,0
1490,2017,97000,IV 2017 – 2020 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,819000,0
1491,2012,77523,D Рестайлинг II 2011 – 2014 ,хэтчбек 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Corsa ,,1.2 LTR ,85, Бензин,5,399000,0
1492,2004,177000,I 2002 – 2009 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,3 или более,Оригинал,Lexus ,GX ,,4.7 LTR ,235, Бензин,5,1520000,0
1493,2018,26772,III (A7) Рестайлинг 2017 – 2020 ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.6 LTR ,110, Бензин,5,1250000,0
1494,2012,150681,I 2010 – 2015 ,компактвэн,серый,автоматическая,передний,Левый,3 или более,Дубликат,Chevrolet ,Orlando ,,1.8 LTR ,141, Бензин,5,899890,0
1495,2016,98000,III Рестайлинг 2014 – 2019 ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,105, Бензин,5,729000,0
1496,2015,36100,"VI (W222, C217) 2013 – 2017 ",седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,S-Класс ,,4.7 LTR ,455, Бензин,4,5500000,0
1497,2015,96152,III 2012 – 2016 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,175, Бензин,5,1635000,0
1498,2015,58432,I Рестайлинг 2014 – 2017 ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,730000,0
1499,2018,83000,II Рестайлинг 2017 – н.в. ,внедорожник 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Nissan ,Qashqai ,,1.3 LTR ,140, Бензин,5,1540000,0
1500,2018,35000,I Рестайлинг 1993 – 2020 ,внедорожник 3 дв.,оранжевый,механическая,полный,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,2121 (4x4) ,,1.7 LTR ,83, Бензин,3,485000,0
1501,2008,157000,II 2006 – 2010 ,внедорожник 5 дв.,красный,автоматическая,полный,Левый,3 или более,Дубликат,Land Rover ,Freelander ,,2.2 LTR ,152, Дизель,5,769000,0
1502,2016,152940,II 2014 – 2019 ,внедорожник 5 дв.,голубой,автоматическая,полный,Левый,1 владелец,Оригинал,Suzuki ,Vitara ,,1.4 LTR ,140, Бензин,5,1267000,0
1503,2003,250000,I (C5) 2000 – 2006 ,универсал 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Audi ,A6 allroad ,,2.7 LTR ,250, Бензин,5,570000,0
1504,2017,138813,VII (XV50) Рестайлинг 2014 – 2017 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,1650000,0
1505,2014,188000,IV 2012 – 2015 ,внедорожник 5 дв.,зелёный,вариатор,полный,Левый,1 владелец,Оригинал,Subaru ,Forester ,6 лет и 11 месяцев,2.0 LTR ,241, Бензин,5,1449000,0
1506,2013,147424,I 2011 – 2018 ,седан,пурпурный,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,246000,0
1507,2013,212000,III Рестайлинг 2011 – 2013 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,2 владельца,Оригинал,Subaru ,Forester ,,2.0 LTR ,150, Бензин,5,1099000,0
1508,2006,268584,II 2004 – 2008 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sportage ,,2.0 LTR ,112, Дизель,5,565000,0
1509,2016,96183,I Рестайлинг 2015 – 2017 ,внедорожник 5 дв.,красный,автоматическая,полный,Левый,1 владелец,Оригинал,Mazda ,CX-5 ,,2.5 LTR ,192, Бензин,5,1629000,0
1510,2007,148845,II 2006 – 2010 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Land Rover ,Freelander ,,2.2 LTR ,160, Дизель,5,719000,0
1511,2013,117000,I 2010 – 2013 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,ix35 ,8 лет и 4 месяца,2.0 LTR ,150, Бензин,5,985000,0
1512,2014,124000,150 Series Рестайлинг 1 2013 – 2017 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Toyota ,Land Cruiser Prado ,,4.0 LTR ,282, Бензин,5,3149000,0
1513,2012,267000,II (A5) Рестайлинг 2008 – 2013 ,универсал 5 дв.,белый,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,2.0 LTR ,140, Дизель,5,665000,0
1514,2011,123673,J 2009 – 2012 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,5,520000,0
1515,2014,118885,I 2010 – 2014 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,659000,0
1516,2014,84989,I 2010 – 2014 ,хэтчбек 5 дв.,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,631800,0
