,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
4269,2007,192792,I Рестайлинг 2005 – 2012 ,хэтчбек 5 дв.,зелёный,механическая,передний,Левый,1 владелец,Оригинал,Ford ,Fusion ,,1.6 LTR ,101, Бензин,5,323000,0
4270,2020,12000,III (GJ) Рестайлинг 2 2018 – н.в. ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,6 ,,2.5 LTR ,194, Бензин,4,2170000,0
4271,2014,142900,III 2012 – 2015 ,внедорожник 5 дв.,серый,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,167, Бензин,5,1393000,0
4272,2012,94768,II Рестайлинг 2009 – 2013 ,внедорожник 5 дв.,синий,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,147, Бензин,5,974000,0
4273,2011,112101,I 2009 – 2013 ,седан,бежевый,вариатор,передний,Левый,2 владельца,Дубликат,Renault ,Fluence ,,2.0 LTR ,138, Бензин,4,495000,0
4274,2012,111000,II Рестайлинг 2012 – 2020 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,2.2 LTR ,197, Дизель,5,1319000,0
4275,2020,33205,I 2015 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,885000,0
4276,2017,90000,IV 2016 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1469900,0
4277,2015,94408,IV 2012 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Range Rover ,,3.0 LTR ,248, Дизель,5,4280000,0
4278,2011,158000,III Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Nissan ,Pathfinder ,,3.0 LTR ,231, Дизель,5,1215000,0
4279,2018,47000,IV Рестайлинг 2018 – н.в. ,внедорожник 5 дв.,коричневый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1589900,0
4280,2006,184000,II 2005 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Hyundai ,Santa Fe ,,2.7 LTR ,189, Бензин,5,867000,0
4281,2002,304000,I 2000 – 2004 ,внедорожник 5 дв.,золотистый,автоматическая,передний,Правый,3 или более,Оригинал,Mazda ,Tribute ,,2.0 LTR ,129, Бензин,5,387000,0
4282,2010,147000,III Рестайлинг 2008 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.4 LTR ,169, Бензин,5,815000,0
4283,2018,48000,150 Series Рестайлинг 2 2017 – 2020 ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,2 владельца,Оригинал,Toyota ,Land Cruiser Prado ,,2.7 LTR ,163, Бензин,5,2735000,0
4284,2010,103000,J 2009 – 2012 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,5,639000,0
4285,2019,37600,I 2019 – н.в. ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.6 LTR ,114, Бензин,5,1165000,0
4286,2012,136000,II 2010 – 2016 ,хэтчбек 5 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 ,,1.6 LTR ,120, Бензин,5,489000,0
4287,2015,94408,IV 2012 – 2017 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Land Rover ,Range Rover ,,3.0 LTR ,248, Дизель,5,4280000,0
4288,2010,103000,J 2009 – 2012 ,хэтчбек 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Opel ,Astra ,,1.6 LTR ,115, Бензин,5,639000,0
4289,2010,147000,III Рестайлинг 2008 – 2012 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.4 LTR ,169, Бензин,5,815000,0
4290,2002,304000,I 2000 – 2004 ,внедорожник 5 дв.,золотистый,автоматическая,передний,Правый,3 или более,Оригинал,Mazda ,Tribute ,,2.0 LTR ,129, Бензин,5,387000,0
4291,2011,112101,I 2009 – 2013 ,седан,бежевый,вариатор,передний,Левый,2 владельца,Дубликат,Renault ,Fluence ,,2.0 LTR ,138, Бензин,4,495000,0
4292,2019,22000,III 2019 – н.в. ,хэтчбек 5 дв.,зелёный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Soul ,,1.6 LTR ,123, Бензин,5,1299900,0
4293,2020,33205,I 2015 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,,1.6 LTR ,106, Бензин,5,885000,0
4294,2020,3347,V (B9) Рестайлинг 2019 – н.в. ,седан,синий,роботизированная,полный,Левый,1 владелец,Оригинал,Audi ,A4 ,,2.0 LTR ,249, Бензин,4,3699000,0
4295,2018,47000,IV Рестайлинг 2018 – н.в. ,внедорожник 5 дв.,коричневый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1589900,0
4296,2017,90000,IV 2016 – 2018 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,2 владельца,Оригинал,Kia ,Sportage ,,2.0 LTR ,150, Бензин,5,1469900,0
4297,2012,136000,II 2010 – 2016 ,хэтчбек 5 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,Citroen ,C4 ,,1.6 LTR ,120, Бензин,5,489000,0
4298,2006,184000,II 2005 – 2010 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Hyundai ,Santa Fe ,,2.7 LTR ,189, Бензин,5,867000,0
4299,2016,67000,I (W463) Рестайлинг 3 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,G-Класс AMG ,1 год и 10 месяцев,5.5 LTR ,571, Бензин,5,10000000,0
4300,2019,37600,I 2019 – н.в. ,внедорожник 5 дв.,серый,вариатор,передний,Левый,1 владелец,Оригинал,Renault ,Arkana ,,1.6 LTR ,114, Бензин,5,1165000,0
4301,2018,10046,I (C292) 2015 – 2019 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLE Coupe ,,3.0 LTR ,249, Дизель,5,5375000,0
4302,2008,167000,I 2006 – 2010 ,хэтчбек 5 дв.,красный,механическая,передний,Левый,1 владелец,Оригинал,Toyota ,Auris ,,1.4 LTR ,97, Бензин,5,520000,0
4303,2007,163354,I (BK) Рестайлинг 2006 – 2009 ,седан,красный,автоматическая,передний,Левый,2 владельца,Оригинал,Mazda ,3 ,,1.6 LTR ,105, Бензин,4,425000,0
4304,2017,10500,I Ресталинг 2 2015 – 2018 ,седан,чёрный,автоматическая,задний,Левый,3 или более,Оригинал,Kia ,Quoris ,,3.8 LTR ,334, Бензин,4,2165000,0
4305,2020,15026,VI (G11/G12) Рестайлинг 2019 – н.в. ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,7 серии ,,3.0 LTR ,249, Дизель,4,6900000,0
4306,2007,125000,"X (E140, E150) 2006 – 2012 ",седан,синий,роботизированная,передний,Левый,3 или более,Оригинал,Toyota ,Corolla ,,1.6 LTR ,124, Бензин,4,439000,0
4307,2002,178000,1990 – 2011 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,21099 ,,1.5 LTR ,78, Бензин,4,37000,0
4308,2019,57700,VII 2018 – н.в. ,седан,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Lexus ,ES ,,2.5 LTR ,200, Бензин,4,3279000,0
4309,2013,70790,I Рестайлинг 2010 – 2013 ,внедорожник 5 дв.,коричневый,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,1.6 LTR ,117, Бензин,5,860000,0
4310,2016,24029,III 2013 – 2019 ,внедорожник 5 дв.,зелёный,вариатор,передний,Левый,1 владелец,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1600000,0
4311,2017,76366,III Рестайлинг 2014 – 2019 ,универсал 5 дв.,чёрный,автоматическая,передний,Левый,2 владельца,Оригинал,Ford ,Focus ,,1.5 LTR ,150, Бензин,5,1178000,0
4312,2020,22000,VIII (XV70) 2017 – н.в. ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Toyota ,Camry ,,2.5 LTR ,181, Бензин,4,2195000,0
4313,2013,138000,VII (XV50) 2011 – 2014 ,седан,серебристый,автоматическая,передний,Левый,2 владельца,Дубликат,Toyota ,Camry ,,2.0 LTR ,148, Бензин,4,1197000,0
4314,2013,166156,III (GJ) 2012 – 2015 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,6 ,,2.0 LTR ,150, Бензин,4,1099000,0
4315,2012,138000,I 2011 – 2018 ,седан,чёрный,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,280000,0
4316,2015,146001,III 2013 – 2019 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Nissan ,X-Trail ,,2.0 LTR ,144, Бензин,5,1359990,0
4317,2013,156555,I Рестайлинг 2013 – 2018 ,седан,коричневый,механическая,передний,Левый,3 или более,Оригинал,LADA (ВАЗ) ,Priora ,,1.6 LTR ,98, Бензин,4,319000,0
4318,2017,84000,II (F5) 2016 – 2020 ,купе,зелёный,роботизированная,полный,Левый,2 владельца,Оригинал,Audi ,A5 ,,2.0 LTR ,249, Бензин,2,2749000,0
4319,2014,158062,I (X156) 2013 – 2017 ,внедорожник 5 дв.,фиолетовый,роботизированная,полный,Левый,1 владелец,Оригинал,Mercedes-Benz ,GLA ,,2.0 LTR ,211, Бензин,5,1499000,0
4320,2017,77622,I 2012 – н.в. ,фургон,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106," Бензин, газобаллонное оборудование",5,584900,0
4321,2014,154400,VII 2012 – 2017 ,хэтчбек 5 дв.,белый,роботизированная,передний,Левый,3 или более,Оригинал,Volkswagen ,Golf ,,1.4 LTR ,140, Бензин,5,899000,0
4322,2017,94496,I 2016 – 2020 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,123, Бензин,5,1189000,0
4323,2012,122000,II (A5) Рестайлинг 2008 – 2013 ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Octavia ,,1.8 LTR ,152, Бензин,5,749000,0
4324,2018,73186,I 2011 – 2018 ,лифтбек,красный,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,5,465000,0
4325,2006,169151,III Рестайлинг 2003 – 2007 ,седан,золотистый,механическая,передний,Левый,3 или более,Оригинал,Ford ,Mondeo ,,2.5 LTR ,170, Бензин,4,250000,0
4326,2009,113000,2004 – 2013 ,седан,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Lacetti ,,1.6 LTR ,109, Бензин,4,409000,0
4327,2018,69000,IV 2015 – 2018 ,седан,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Optima ,,2.4 LTR ,188, Бензин,4,1699000,0
4328,2013,163978,I Рестайлинг 2013 – 2015 ,внедорожник 5 дв.,серебристый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,ix35 ,,2.0 LTR ,150, Бензин,5,929000,0
4329,2017,61000,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.5 LTR ,109, Дизель,5,979000,0
4330,2020,3001,I 2019 – н.в. ,внедорожник 5 дв.,серый,роботизированная,полный,Левый,1 владелец,Оригинал,Haval ,F7x ,,2.0 LTR ,190, Бензин,5,1860000,0
4331,2008,162679,X 2007 – 2010 ,седан,чёрный,вариатор,передний,Левый,3 или более,Оригинал,Mitsubishi ,Lancer ,,1.8 LTR ,143, Бензин,4,599000,0
4332,2009,108000,I Рестайлинг 2008 – 2016 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,Daewoo ,Nexia ,,1.6 LTR ,109, Бензин,4,159000,0
4333,2018,51000,I 2016 – 2020 ,внедорожник 5 дв.,белый,механическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,121, Бензин,5,1139000,0
4334,2018,38380,I 2016 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Jaguar ,F-Pace ,,2.0 LTR ,180, Дизель,5,3733000,0
4335,2013,228733,I (W639) Рестайлинг 2010 – 2014 ,минивэн,серебристый,автоматическая,полный,Левый,2 владельца,Оригинал,Mercedes-Benz ,Viano ,,2.1 LTR ,163, Дизель,4,1625000,0
4336,2017,68325,I 2012 – 2017 ,лифтбек,белый,механическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,90, Бензин,5,759000,0
4337,2018,147999,IV 2017 – 2020 ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,100, Бензин,4,720000,0
4338,2016,222000,II Рестайлинг 2015 – 2018 ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.6 LTR ,130, Бензин,5,709900,0
4339,2015,97000,IV 2014 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Дубликат,Cadillac ,Escalade ,,6.2 LTR ,409, Бензин,5,3085000,0
4340,2015,39039,II (F16) 2014 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,3899000,0
4341,2010,102000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,вариатор,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,915000,0
4342,2015,22157,II 2013 – 2018 ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,87, Бензин,5,449000,0
4343,2019,68445,IV (D5) 2017 – н.в. ,седан,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Audi ,A8 ,,4.0 LTR ,460, Бензин,4,6762000,0
4344,2008,237750,I (BK) Рестайлинг 2006 – 2009 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,3 ,,2.0 LTR ,150, Бензин,4,465000,0
4345,2018,50300,VII (LF) Рестайлинг 2017 – 2019 ,седан,белый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Sonata ,,2.4 LTR ,188, Бензин,4,1644000,0
4346,2014,114000,II 2013 – 2019 ,внедорожник 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,144, Бензин,5,1060000,0
4347,2011,175000,III 2009 – 2016 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Spark ,,1.0 LTR ,67, Бензин,5,385000,0
4348,2014,82801,III 2014 – н.в. ,седан,чёрный,вариатор,передний,Левый,3 или более,Оригинал,Nissan ,Teana ,,2.5 LTR ,173, Бензин,4,1169990,0
4349,2004,171000,I 2002 – 2006 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sorento ,,2.5 LTR ,140, Дизель,5,485000,0
4350,2010,206016,II Рестайлинг 2009 – 2011 ,седан,оранжевый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,95, Бензин,4,335000,0
4351,2012,126300,I 2004 – 2013 ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,81, Бензин,5,239000,0
4352,2019,35000,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,1 год и 4 месяца,1.6 LTR ,106, Бензин,4,685000,0
4353,2015,106567,I Рестайлинг 2015 – 2019 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,i40 ,,2.0 LTR ,150, Бензин,4,900000,0
4354,2012,71800,I 2009 – 2014 ,внедорожник 5 дв.,красный,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,619000,0
4355,2019,17918,VIII (DN8) 2019 – н.в. ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,1831000,0
4356,2018,63000,I 2012 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106, Бензин,5,659000,0
4357,2014,136000,"IV (W212, S212, C207) Рестайлинг 2013 – 2016 ",седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,1684000,0
4358,2015,67000,I Рестайлинг 2 2014 – 2016 ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,2 владельца,Оригинал,УАЗ ,Patriot ,,2.7 LTR ,128, Бензин,5,539000,0
4359,2019,19500,III 2017 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,340, Бензин,5,6500000,0
4360,2019,93000,IV 2017 – 2020 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Rio ,,1.4 LTR ,100, Бензин,4,752000,0
4361,2015,39039,II (F16) 2014 – 2020 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,BMW ,X6 ,,3.0 LTR ,249, Дизель,5,3899000,0
4362,2016,222000,II Рестайлинг 2015 – 2018 ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Ceed ,,1.6 LTR ,130, Бензин,5,709900,0
4363,2018,98000,I 2017 – 2020 ,лифтбек,чёрный,роботизированная,полный,Левый,1 владелец,Оригинал,Volkswagen ,Arteon ,1 месяц,2.0 LTR ,240, Дизель,5,2700000,0
4364,2010,102000,III (XA30) Рестайлинг 2010 – 2014 ,внедорожник 5 дв.,коричневый,вариатор,полный,Левый,2 владельца,Оригинал,Toyota ,RAV4 ,,2.0 LTR ,158, Бензин,5,915000,0
4365,2020,7000,I Рестайлинг 2018 – н.в. ,седан,бежевый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,87, Бензин,4,509990,0
4366,2018,50300,VII (LF) Рестайлинг 2017 – 2019 ,седан,белый,автоматическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Sonata ,,2.4 LTR ,188, Бензин,4,1644000,0
4367,2019,17918,VIII (DN8) 2019 – н.в. ,седан,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Sonata ,,2.5 LTR ,180, Бензин,4,1831000,0
4368,2008,237750,I (BK) Рестайлинг 2006 – 2009 ,седан,чёрный,автоматическая,передний,Левый,3 или более,Дубликат,Mazda ,3 ,,2.0 LTR ,150, Бензин,4,465000,0
4369,2010,206016,II Рестайлинг 2009 – 2011 ,седан,оранжевый,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.4 LTR ,95, Бензин,4,335000,0
4370,2018,43399,I Рестайлинг 2016 – н.в. ,внедорожник 5 дв.,чёрный,вариатор,полный,Левый,2 владельца,Оригинал,Infiniti ,QX60 ,,3.5 LTR ,262, Бензин,5,2655000,0
4371,2016,135516,II 2013 – 2018 ,хэтчбек 5 дв.,зелёный,механическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,113, Бензин,5,725000,0
4372,2019,35000,I 2015 – н.в. ,седан,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Vesta ,1 год и 4 месяца,1.6 LTR ,106, Бензин,4,685000,0
4373,2018,102290,III Рестайлинг 3 2018 – н.в. ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1485000,0
4374,2014,114000,II 2013 – 2019 ,внедорожник 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,144, Бензин,5,1060000,0
4375,2012,71800,I 2009 – 2014 ,внедорожник 5 дв.,красный,роботизированная,передний,Левый,2 владельца,Оригинал,Skoda ,Yeti ,,1.2 LTR ,105, Бензин,5,619000,0
4376,2011,175000,III 2009 – 2016 ,хэтчбек 5 дв.,серебристый,механическая,передний,Левый,1 владелец,Оригинал,Chevrolet ,Spark ,,1.0 LTR ,67, Бензин,5,385000,0
4377,2004,171000,I 2002 – 2006 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,Kia ,Sorento ,,2.5 LTR ,140, Дизель,5,485000,0
4378,2016,78803,I Рестайлинг 2009 – 2020 ,внедорожник 5 дв.,серебристый,механическая,полный,Левый,1 владелец,Оригинал,Chevrolet ,Niva ,,1.7 LTR ,80, Бензин,5,529000,0
4379,2002,225000,I (C5) 2000 – 2006 ,универсал 5 дв.,зелёный,автоматическая,полный,Левый,3 или более,Оригинал,Audi ,A6 allroad ,,2.7 LTR ,250, Бензин,5,369000,0
4380,2015,106567,I Рестайлинг 2015 – 2019 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,i40 ,,2.0 LTR ,150, Бензин,4,900000,0
4381,2020,7469,V (B9) Рестайлинг 2019 – н.в. ,седан,красный,роботизированная,передний,Левый,1 владелец,Оригинал,Audi ,A4 ,,2.0 LTR ,150, Бензин,4,2695000,0
4382,2018,63000,I 2012 – н.в. ,универсал 5 дв.,белый,механическая,передний,Левый,2 владельца,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,106, Бензин,5,659000,0
4383,2011,133000,II (A5) Рестайлинг 2008 – 2013 ,лифтбек,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,1.6 LTR ,102, Бензин,5,619000,0
4384,2009,158000,I 2006 – 2010 ,внедорожник 5 дв.,коричневый,вариатор,полный,Левый,3 или более,Оригинал,Nissan ,Qashqai ,,2.0 LTR ,141, Бензин,5,609000,0
4385,2011,142000,I Рестайлинг 2009 – 2013 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Land Rover ,Range Rover Sport ,,3.0 LTR ,245, Дизель,5,1569000,0
4386,2020,17500,II Рестайлинг 2020 – н.в. ,седан,красный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,1199000,0
4387,2014,136000,"IV (W212, S212, C207) Рестайлинг 2013 – 2016 ",седан,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,Mercedes-Benz ,E-Класс ,,2.0 LTR ,184, Бензин,4,1684000,0
4388,2011,120807,I 2010 – 2014 ,седан,красный,автоматическая,передний,Левый,3 или более,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,4,515000,0
4389,2019,19500,III 2017 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,340, Бензин,5,6500000,0
4390,2019,93000,IV 2017 – 2020 ,седан,белый,автоматическая,передний,Левый,3 или более,Дубликат,Kia ,Rio ,,1.4 LTR ,100, Бензин,4,752000,0
4391,2002,192000,II (LW) 1999 – 2003 ,компактвэн,зелёный,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,MPV ,,3.0 LTR ,200, Бензин,5,365000,0
4392,2017,95000,I 2012 – н.в. ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,102, Бензин,5,599000,0
4393,2013,182000,V (W221) Рестайлинг 2009 – 2013 ,седан,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,S-Класс ,,3.5 LTR ,306, Бензин,4,1569000,0
4394,2017,22500,I 2014 – 2018 ,внедорожник 5 дв.,коричневый,роботизированная,полный,Левый,1 владелец,Оригинал,Porsche ,Macan ,,2.0 LTR ,252, Бензин,5,3299000,0
4395,2015,67000,I Рестайлинг 2 2014 – 2016 ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,2 владельца,Оригинал,УАЗ ,Patriot ,,2.7 LTR ,128, Бензин,5,539000,0
4396,2012,126300,I 2004 – 2013 ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,81, Бензин,5,239000,0
4397,2019,20000,III Prime Рестайлинг 2017 – 2020 ,внедорожник 5 дв.,синий,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,3.5 LTR ,249, Бензин,5,2435000,0
4398,2002,192000,II (LW) 1999 – 2003 ,компактвэн,зелёный,автоматическая,передний,Левый,3 или более,Оригинал,Mazda ,MPV ,,3.0 LTR ,200, Бензин,5,365000,0
4399,2019,19500,III 2017 – н.в. ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Porsche ,Cayenne ,,3.0 LTR ,340, Бензин,5,6500000,0
4400,2017,95000,I 2012 – н.в. ,универсал 5 дв.,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,102, Бензин,5,599000,0
4401,2013,182000,V (W221) Рестайлинг 2009 – 2013 ,седан,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Mercedes-Benz ,S-Класс ,,3.5 LTR ,306, Бензин,4,1569000,0
4402,2011,124781,I (E71) 2007 – 2012 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,3 или более,Оригинал,BMW ,X6 ,,4.4 LTR ,407, Бензин,5,1269000,0
4403,2018,102290,III Рестайлинг 3 2018 – н.в. ,внедорожник 5 дв.,белый,вариатор,полный,Левый,1 владелец,Оригинал,Mitsubishi ,Outlander ,,2.0 LTR ,146, Бензин,5,1485000,0
4404,2017,78275,II Рестайлинг 2014 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,2 владельца,Оригинал,Volkswagen ,Touareg ,,3.0 LTR ,245, Дизель,5,3339000,0
4405,2012,126300,I 2004 – 2013 ,универсал 5 дв.,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Kalina ,,1.6 LTR ,81, Бензин,5,239000,0
4406,2017,22500,I 2014 – 2018 ,внедорожник 5 дв.,коричневый,роботизированная,полный,Левый,1 владелец,Оригинал,Porsche ,Macan ,,2.0 LTR ,252, Бензин,5,3299000,0
4407,2017,26574,I Рестайлинг 2017 – н.в. ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Peugeot ,408 ,,1.6 LTR ,115, Бензин,4,899000,0
